sampleId	piHat	numThrows	numThrowsLmt	isCensored	seedInit	OFerror	signifDigits	runtime	solverName	
41	3.1	9.0	500	FALSE	5274061	0.030481488888888908	2	8.320808410644531e-05	Dart	
42	3.1	23.0	500	FALSE	7103899	0.011157817391304281	2	0.00017905235290527344	Dart	
43	3.1	9.0	500	FALSE	8625542	0.030481488888888908	2	0.0001800060272216797	Dart	
44	3.1	67.0	500	FALSE	6429522	0.03711498805970148	2	0.0012388229370117188	Dart	
45	3.1	23.0	500	FALSE	3036164	0.011157817391304281	2	0.00013709068298339844	Dart	
46	3.1	27.0	500	FALSE	6765502	0.030481488888888908	2	0.00012803077697753906	Dart	
47	3.2	91.0	500	FALSE	8111161	0.023242564835164625	2	0.0002181529998779297	Dart	
48	3.1	9.0	500	FALSE	4550787	0.030481488888888908	2	2.3126602172851562e-05	Dart	
49	3.1	18.0	500	FALSE	4615582	0.030481488888888908	2	4.1961669921875e-05	Dart	
50	3.2	57.0	500	FALSE	7455837	0.01630213684210524	2	0.0001232624053955078	Dart	
51	3.2	63.0	500	FALSE	1521863	0.03301057460317436	2	0.00013518333435058594	Dart	
52	3.2	29.0	500	FALSE	631086	0.03082119310344833	2	6.389617919921875e-05	Dart	
53	3.1	9.0	500	FALSE	2069720	0.030481488888888908	2	2.2172927856445312e-05	Dart	
54	3.1	23.0	500	FALSE	9064400	0.011157817391304281	2	5.0067901611328125e-05	Dart	
55	3.2	19.0	500	FALSE	3654219	0.01630213684210524	2	4.315376281738281e-05	Dart	
56	3.1	9.0	500	FALSE	6859997	0.030481488888888908	2	2.09808349609375e-05	Dart	
57	3.1	9.0	500	FALSE	3039749	0.030481488888888908	2	2.09808349609375e-05	Dart	
58	3.1	9.0	500	FALSE	2725603	0.030481488888888908	2	2.2172927856445312e-05	Dart	
59	3.1	14.0	500	FALSE	9769658	0.0012645428571427253	2	3.719329833984375e-05	Dart	
60	3.1	18.0	500	FALSE	9693949	0.030481488888888908	2	4.076957702636719e-05	Dart	
61	3.1	9.0	500	FALSE	8581315	0.030481488888888908	2	2.09808349609375e-05	Dart	
62	3.1	9.0	500	FALSE	4515549	0.030481488888888908	2	2.2172927856445312e-05	Dart	
63	3.1	9.0	500	FALSE	23158	0.030481488888888908	2	2.193450927734375e-05	Dart	
64	3.1	9.0	500	FALSE	1371391	0.030481488888888908	2	2.2172927856445312e-05	Dart	
65	3.1	9.0	500	FALSE	8831377	0.030481488888888908	2	2.193450927734375e-05	Dart	
66	3.2	19.0	500	FALSE	6541617	0.01630213684210524	2	4.291534423828125e-05	Dart	
67	3.1	45.0	500	FALSE	4378944	0.030481488888888908	2	9.703636169433594e-05	Dart	
68	3.1	9.0	500	FALSE	5607378	0.030481488888888908	2	2.09808349609375e-05	Dart	
69	3.1	27.0	500	FALSE	314752	0.030481488888888908	2	5.888938903808594e-05	Dart	
70	3.1	31.0	500	FALSE	3787959	0.04481840645161306	2	6.794929504394531e-05	Dart	
71	3.1	31.0	500	FALSE	7138593	0.04481840645161306	2	6.890296936035156e-05	Dart	
72	3.1	18.0	500	FALSE	661917	0.030481488888888908	2	4.1961669921875e-05	Dart	
73	3.2	39.0	500	FALSE	3037645	0.037894579487179225	2	8.487701416015625e-05	Dart	
74	3.1	89.0	500	FALSE	6961140	0.040469004494382066	2	0.000186920166015625	Dart	
75	3.2	98.0	500	FALSE	3586407	0.042080869387755016	2	0.00020694732666015625	Dart	
76	3.1	128.0	500	FALSE	5996146	0.04784260000000007	2	0.00027108192443847656	Dart	
77	3.1	23.0	500	FALSE	7896110	0.011157817391304281	2	5.1021575927734375e-05	Dart	
78	3.2	118.0	500	FALSE	7962904	0.044848077966101574	2	0.00025010108947753906	Dart	
79	3.1	58.0	500	FALSE	4042194	0.03814432413793112	2	0.00012230873107910156	Dart	
80	3.1	18.0	500	FALSE	2459440	0.030481488888888908	2	3.981590270996094e-05	Dart	
81	3.1	45.0	500	FALSE	6450500	0.030481488888888908	2	9.608268737792969e-05	Dart	
82	3.1	9.0	500	FALSE	2390836	0.030481488888888908	2	2.09808349609375e-05	Dart	
83	3.1	9.0	500	FALSE	5848213	0.030481488888888908	2	2.3126602172851562e-05	Dart	
84	3.1	18.0	500	FALSE	6675597	0.030481488888888908	2	4.100799560546875e-05	Dart	
