Experiment	ID	RunTime	IsCensored	OFTol	Error	CntProbe	Sig Figs	CntProbeLmt	Pi Hat	SeedInit	
Parallel	770	0.29630613327026367	False	5e-09	-7.1e-09	50754.0	8	15625000000	3.1415926465	6715586	
Parallel	771	3.0594916343688965	False	5e-09	-4e-10	520320.0	8	15625000000	3.1415926532	6473775	
Parallel	772	78.68472790718079	False	5e-09	-8.5e-09	13433824.0	8	15625000000	3.1415926451	9439078	
Parallel	773	1.4986209869384766	False	5e-09	-5.6e-09	255190.0	8	15625000000	3.141592648	3163015	
Parallel	774	4.617053270339966	False	5e-09	3e-10	782610.0	8	15625000000	3.1415926539	8737742	
Parallel	775	0.609635591506958	False	5e-09	3e-10	104348.0	8	15625000000	3.1415926539	7465916	
Parallel	776	54.936458349227905	False	5e-09	-8.4e-09	9396579.0	8	15625000000	3.1415926452	208962	
Parallel	777	1.8270416259765625	False	5e-09	3e-10	313044.0	8	15625000000	3.1415926539	3801182	
Parallel	778	11.468692779541016	False	5e-09	-2.1e-09	1964507.0	8	15625000000	3.1415926515	2307413	
Parallel	779	666.1726591587067	False	5e-09	-1.4e-09	114331884.0	8	15625000000	3.1415926521	3215888	
Parallel	780	28.34925866127014	False	5e-09	-4.4e-09	4870265.0	8	15625000000	3.1415926492	629360	
Parallel	781	1.5318405628204346	False	5e-09	3e-10	260870.0	8	15625000000	3.1415926539	2472977	
Parallel	782	0.9123501777648926	False	5e-09	-3e-10	156167.0	8	15625000000	3.1415926533	2259959	
Parallel	783	34.3937201499939	False	5e-09	-2.1e-09	5843122.0	8	15625000000	3.1415926515	4855396	
Parallel	784	30.78648829460144	False	5e-09	-2.4e-09	5268498.0	8	15625000000	3.1415926512	6518358	
Parallel	785	5.1648640632629395	False	5e-09	-1e-09	882698.0	8	15625000000	3.1415926526	1499365	
Parallel	786	24.872156381607056	False	5e-09	3e-10	4277203.0	8	15625000000	3.1415926539	8813956	
Parallel	787	18.059133052825928	False	5e-09	-1.1e-09	3061936.0	8	15625000000	3.1415926525	4004049	
Parallel	788	23.612938404083252	False	5e-09	-7.6e-09	4003176.0	8	15625000000	3.141592646	8142324	
Parallel	789	2.72326397895813	False	5e-09	-2.5e-09	464596.0	8	15625000000	3.1415926511	7148689	
Parallel	790	57.127472162246704	False	5e-09	-4e-10	9782442.0	8	15625000000	3.1415926532	2388593	
Parallel	791	1100.9273393154144	False	5e-09	-7.9e-09	186077533.0	8	15625000000	3.1415926457	6057627	
Parallel	792	4.822269916534424	False	5e-09	-4.2e-09	820939.0	8	15625000000	3.1415926494	5316310	
Parallel	793	4.262610197067261	False	5e-09	-2e-09	724046.0	8	15625000000	3.1415926516	4336865	
Parallel	794	2.7297658920288086	False	5e-09	-1.7e-09	466016.0	8	15625000000	3.1415926519	9902463	
Parallel	795	2.7197930812835693	False	5e-09	-4e-09	462111.0	8	15625000000	3.1415926496	8336453	
Parallel	796	169.54006552696228	False	5e-09	-8e-10	29143944.0	8	15625000000	3.1415926528	2358015	
Parallel	797	5.520144462585449	False	5e-09	1e-10	938422.0	8	15625000000	3.1415926537	2033437	
Parallel	798	6.111478805541992	False	5e-09	-7e-10	1039575.0	8	15625000000	3.1415926529	6734079	
Parallel	799	5.087121248245239	False	5e-09	-6.7e-09	864238.0	8	15625000000	3.1415926469	9378595	
Parallel	800	26.92058753967285	False	5e-09	-7.3e-09	4616129.0	8	15625000000	3.1415926463	4860234	
