sampleId	piHat	numThrows	numThrowsLmt	isCensored	seedInit	OFerror	signifDigits	runtime	solverName	
277	3.142	1076.0	5000	FALSE	427103	1.3185826058137451e-05	4	0.005234956741333008	Needles1	
278	3.142	732.0	5000	FALSE	1173741	3.824769755356172e-05	4	0.003396749496459961	Needles1	
279	3.142	3294.0	5000	FALSE	2320004	3.824769755356172e-05	4	0.01596975326538086	Needles1	
280	3.142	1709.0	5000	FALSE	5350928	4.8535942941185795e-05	4	0.00825190544128418	Needles1	
281	3.142	2474.0	5000	FALSE	7213463	5.352002698355562e-06	4	0.011555910110473633	Needles1	
282	3.142	732.0	5000	FALSE	306379	3.824769755356172e-05	4	0.0034079551696777344	Needles1	
283	3.142	2086.0	5000	FALSE	7738546	2.6388529759113766e-05	4	0.009814023971557617	Needles1	
284	3.142	3484.0	5000	FALSE	4849443	2.3672525978568615e-05	4	0.01644110679626465	Needles1	
285	3.142	1720.0	5000	FALSE	7135255	4.0142174475121806e-05	4	0.008012056350708008	Needles1	
286	3.142	710.0	5000	FALSE	9441021	2.667639824593948e-07	4	0.0051593780517578125	Needles1	
287	3.142	1032.0	5000	FALSE	3704166	4.0142174475121806e-05	4	0.004933834075927734	Needles1	
288	3.142	710.0	5000	FALSE	4273224	2.667639824593948e-07	4	0.003448963165283203	Needles1	
289	3.142	2086.0	5000	FALSE	2940006	2.6388529759113766e-05	4	0.010473012924194336	Needles1	
290	3.142	710.0	5000	FALSE	5283608	2.667639824593948e-07	4	0.003606081008911133	Needles1	
291	3.142	2741.0	5000	FALSE	6027595	4.537565303719404e-05	4	0.01640796661376953	Needles1	
292	3.142	3971.0	5000	FALSE	5388758	2.1270460632827337e-05	4	0.024367094039916992	Needles1	
293	3.142	2119.0	5000	FALSE	2992597	6.293323135508899e-06	4	0.01422119140625	Needles1	
294	3.142	3806.0	5000	FALSE	9382364	3.260406461835785e-05	4	0.02361607551574707	Needles1	
295	3.142	1032.0	5000	FALSE	7683464	4.0142174475121806e-05	4	0.005998849868774414	Needles1	
296	3.142	1098.0	5000	FALSE	2370984	3.824769755356172e-05	4	0.005218982696533203	Needles1	
297	3.142	699.0	5000	FALSE	1463303	1.961988213494692e-05	4	0.0032219886779785156	Needles1	
298	3.142	1376.0	5000	FALSE	9480414	4.0142174475121806e-05	4	0.007747173309326172	Needles1	
299	3.142	1032.0	5000	FALSE	7791557	4.0142174475121806e-05	4	0.004794120788574219	Needles1	
300	3.1416	3905.0	20000	FALSE	7878295	2.667639824593948e-07	5	0.019969940185546875	Needles1	
301	3.1416	3195.0	20000	FALSE	7560850	2.667639824593948e-07	5	0.01629495620727539	Needles1	
302	3.1416	7444.0	20000	FALSE	822039	1.600625239461806e-06	5	0.03925776481628418	Needles1	
303	3.1416	5303.0	20000	FALSE	8501355	4.9758648814624e-06	5	0.026521682739257812	Needles1	
304	3.1416	18760.0	20000	FALSE	9009695	3.438149993151285e-06	5	0.09694290161132812	Needles1	
305	3.1416	6390.0	20000	FALSE	9964057	2.667639824593948e-07	5	0.032981157302856445	Needles1	
306	3.1416	9563.0	20000	FALSE	1346174	2.6404493955745068e-06	5	0.05263495445251465	Needles1	
307	3.1416	12048.0	20000	FALSE	8114136	2.040812946635384e-06	5	0.05953216552734375	Needles1	
308	3.1416	14156.0	20000	FALSE	8278374	3.661135494770207e-06	5	0.0735468864440918	Needles1	
309	3.1416	1065.0	20000	FALSE	1298224	2.667639824593948e-07	5	0.005753993988037109	Needles1	
310	3.1416	1775.0	20000	FALSE	2925779	2.667639824593948e-07	5	0.011773109436035156	Needles1	
311	3.1416	12780.0	20000	FALSE	1797145	2.667639824593948e-07	5	0.06791090965270996	Needles1	
312	3.1416	11371.0	20000	FALSE	8314959	1.4892474085037577e-06	5	0.07169413566589355	Needles1	
313	3.1416	4615.0	20000	FALSE	5027911	2.667639824593948e-07	5	0.025068044662475586	Needles1	
314	3.1416	11349.0	20000	FALSE	116033	9.580882700532811e-07	5	0.09200000762939453	Needles1	
315	3.1416	9585.0	20000	FALSE	5046407	2.667639824593948e-07	5	0.10950207710266113	Needles1	
316	3.1416	1775.0	20000	FALSE	9068661	2.667639824593948e-07	5	0.023483991622924805	Needles1	
317	3.1416	3905.0	20000	FALSE	2184980	2.667639824593948e-07	5	0.03157520294189453	Needles1	
318	3.1416	7111.0	20000	FALSE	4589111	2.2216032848909606e-06	5	0.057186126708984375	Needles1	
319	3.1416	1065.0	20000	FALSE	6510776	2.667639824593948e-07	5	0.0052149295806884766	Needles1	
320	3.1416	3550.0	20000	FALSE	2544559	2.667639824593948e-07	5	0.019412994384765625	Needles1	
321	3.1416	15609.0	20000	FALSE	3713484	6.238023377846957e-07	5	0.08889985084533691	Needles1	
322	3.1416	3184.0	20000	FALSE	3159956	4.099075940011687e-06	5	0.01757502555847168	Needles1	
323	3.1416	5325.0	20000	FALSE	2383779	2.667639824593948e-07	5	0.03009319305419922	Needles1	
324	3.1416	6390.0	20000	FALSE	4917195	2.667639824593948e-07	5	0.0327298641204834	Needles1	
325	3.1416	5669.0	20000	FALSE	5793552	2.1853162399665393e-06	5	0.03245687484741211	Needles1	
326	3.1416	13135.0	20000	FALSE	2803862	2.667639824593948e-07	5	0.06691503524780273	Needles1	
327	3.1416	2485.0	20000	FALSE	3983711	2.667639824593948e-07	5	0.018503904342651367	Needles1	
328	3.1416	12392.0	20000	FALSE	5798885	3.0985133108174523e-06	5	0.09865689277648926	Needles1	
329	3.1416	1420.0	20000	FALSE	3904889	2.667639824593948e-07	5	0.006966829299926758	Needles1	
330	3.1416	6379.0	20000	FALSE	6309799	1.9123932504250263e-06	5	0.030366182327270508	Needles1	
331	3.1416	15642.0	20000	FALSE	9858288	2.04414046800494e-06	5	0.08747100830078125	Needles1	
332	3.1416	8531.0	20000	FALSE	511655	1.8962166654645785e-06	5	0.04840898513793945	Needles1	
333	3.1416	4970.0	20000	FALSE	8798198	2.667639824593948e-07	5	0.02706003189086914	Needles1	
334	3.1416	2485.0	20000	FALSE	1428164	2.667639824593948e-07	5	0.012063980102539062	Needles1	
335	3.1416	5303.0	20000	FALSE	1998052	4.9758648814624e-06	5	0.029519081115722656	Needles1	
336	3.1416	14233.0	20000	FALSE	827104	3.196757643486592e-06	5	0.07369089126586914	Needles1	
337	3.1416	710.0	20000	FALSE	6484342	2.667639824593948e-07	5	0.003310680389404297	Needles1	
338	3.1416	3206.0	20000	FALSE	1105894	4.602656937802152e-06	5	0.0164031982421875	Needles1	
339	3.1416	4604.0	20000	FALSE	1972777	2.752532340721814e-06	5	0.021664857864379883	Needles1	
340	3.1416	4260.0	20000	FALSE	1085703	2.667639824593948e-07	5	0.02019476890563965	Needles1	
341	3.1416	6723.0	20000	FALSE	3462873	3.868543271057234e-06	5	0.036071062088012695	Needles1	
342	3.1416	3539.0	20000	FALSE	6312523	3.661135494770207e-06	5	0.02112102508544922	Needles1	
343	3.1416	3184.0	20000	FALSE	8608094	4.099075940011687e-06	5	0.016185998916625977	Needles1	
344	3.1416	9197.0	20000	FALSE	4981110	4.267595123952361e-06	5	0.045691728591918945	Needles1	
345	3.1416	1065.0	20000	FALSE	7130778	2.667639824593948e-07	5	0.006679058074951172	Needles1	
346	3.1416	2485.0	20000	FALSE	7048943	2.667639824593948e-07	5	0.012691974639892578	Needles1	
347	3.1416	3894.0	20000	FALSE	2424191	3.3030454256177677e-06	5	0.022832155227661133	Needles1	
348	3.1416	2829.0	20000	FALSE	352036	4.6469270351678915e-06	5	0.013141870498657227	Needles1	
349	3.1416	13501.0	20000	FALSE	1730416	1.296380913284878e-06	5	0.0700368881225586	Needles1	
350	3.1416	355.0	20000	FALSE	7829941	2.667639824593948e-07	5	0.0028219223022460938	Needles1	
351	3.1416	4626.0	20000	FALSE	5805422	3.2717071136723064e-06	5	0.027289867401123047	Needles1	
352	3.1416	355.0	20000	FALSE	2032443	2.667639824593948e-07	5	0.0019600391387939453	Needles1	
353	3.1416	4981.0	20000	FALSE	2156614	3.0575421350320653e-06	5	0.0267641544342041	Needles1	
354	3.1416	5691.0	20000	FALSE	425477	2.709368873698992e-06	5	0.031424760818481445	Needles1	
355	3.1416	8908.0	20000	FALSE	9127517	4.948243891522708e-06	5	0.04862475395202637	Needles1	
356	3.1416	6368.0	20000	FALSE	827610	4.099075940011687e-06	5	0.03906393051147461	Needles1	
357	3.1416	1065.0	20000	FALSE	5871877	2.667639824593948e-07	5	0.005148887634277344	Needles1	
358	3.1416	9585.0	20000	FALSE	2564775	2.667639824593948e-07	5	0.046913862228393555	Needles1	
359	3.1416	8132.0	20000	FALSE	3198298	4.861432379765773e-06	5	0.03893709182739258	Needles1	
360	3.1416	355.0	20000	FALSE	9230708	2.667639824593948e-07	5	0.0016739368438720703	Needles1	
361	3.1416	6745.0	20000	FALSE	1825171	2.667639824593948e-07	5	0.03192925453186035	Needles1	
362	3.1416	6013.0	20000	FALSE	6877251	4.356829289342556e-06	5	0.0293271541595459	Needles1	
363	3.1416	5303.0	20000	FALSE	1317775	4.9758648814624e-06	5	0.030662059783935547	Needles1	
364	3.1416	10672.0	20000	FALSE	8869709	2.871873644227918e-06	5	0.05472707748413086	Needles1	
365	3.1416	6390.0	20000	FALSE	2552946	2.667639824593948e-07	5	0.035709381103515625	Needles1	
366	3.1416	7111.0	20000	FALSE	3474892	2.2216032848909606e-06	5	0.03494071960449219	Needles1	
367	3.1416	355.0	20000	FALSE	2045568	2.667639824593948e-07	5	0.0018270015716552734	Needles1	
368	3.1416	9940.0	20000	FALSE	8678827	2.667639824593948e-07	5	0.04811596870422363	Needles1	
369	3.1416	4604.0	20000	FALSE	4164280	2.752532340721814e-06	5	0.021576881408691406	Needles1	
370	3.1416	4970.0	20000	FALSE	2883713	2.667639824593948e-07	5	0.027384042739868164	Needles1	
371	3.1416	3184.0	20000	FALSE	7379681	4.099075940011687e-06	5	0.01905083656311035	Needles1	
372	3.1416	14145.0	20000	FALSE	5767335	4.6469270351678915e-06	5	0.08198809623718262	Needles1	
373	3.1416	3206.0	20000	FALSE	6836382	4.602656937802152e-06	5	0.017789125442504883	Needles1	
374	3.1416	6412.0	20000	FALSE	3538576	4.602656937802152e-06	5	0.03388214111328125	Needles1	
375	3.1416	1420.0	20000	FALSE	3818026	2.667639824593948e-07	5	0.007349967956542969	Needles1	
376	3.1416	9208.0	20000	FALSE	8805403	2.752532340721814e-06	5	0.04451704025268555	Needles1	
377	3.1416	6035.0	20000	FALSE	6703161	2.667639824593948e-07	5	0.03138089179992676	Needles1	
378	3.1416	6379.0	20000	FALSE	9208884	1.9123932504250263e-06	5	0.03427290916442871	Needles1	
379	3.1416	7788.0	20000	FALSE	6942819	3.3030454256177677e-06	5	0.0411529541015625	Needles1	
380	3.1416	1065.0	20000	FALSE	7086583	2.667639824593948e-07	5	0.005005836486816406	Needles1	
381	3.1416	4959.0	20000	FALSE	363282	2.5363901268171674e-06	5	0.02430272102355957	Needles1	
382	3.1416	10683.0	20000	FALSE	7937080	4.170406470827004e-06	5	0.056036949157714844	Needles1	
383	3.1416	4615.0	20000	FALSE	9587513	2.667639824593948e-07	5	0.02474188804626465	Needles1	
384	3.1416	3195.0	20000	FALSE	6459271	2.667639824593948e-07	5	0.015005111694335938	Needles1	
385	3.1416	14522.0	20000	FALSE	4104776	2.604915040560485e-06	5	0.07111787796020508	Needles1	
386	3.1416	355.0	20000	FALSE	7338485	2.667639824593948e-07	5	0.0017096996307373047	Needles1	
387	3.1416	13534.0	20000	FALSE	1343857	4.375193658034959e-06	5	0.06558799743652344	Needles1	
388	3.1416	5669.0	20000	FALSE	1943905	2.1853162399665393e-06	5	0.03281736373901367	Needles1	
389	3.1416	18394.0	20000	FALSE	8459051	4.267595123952361e-06	5	0.10880780220031738	Needles1	
390	3.1416	3916.0	20000	FALSE	846920	3.816526325639558e-06	5	0.022135257720947266	Needles1	
391	3.1416	8176.0	20000	FALSE	7373159	1.966967156707966e-06	5	0.045368194580078125	Needles1	
392	3.1416	1420.0	20000	FALSE	3346526	2.667639824593948e-07	5	0.007576704025268555	Needles1	
393	3.1416	12447.0	20000	FALSE	8859087	2.5003726449313035e-06	5	0.06466221809387207	Needles1	
394	3.1416	710.0	20000	FALSE	8382243	2.667639824593948e-07	5	0.005146980285644531	Needles1	
395	3.1416	13867.0	20000	FALSE	9648150	2.271647879581451e-06	5	0.08368372917175293	Needles1	
396	3.1416	5680.0	20000	FALSE	6297197	2.667639824593948e-07	5	0.03725695610046387	Needles1	
397	3.1416	11682.0	20000	FALSE	9804436	3.3030454256177677e-06	5	0.10177493095397949	Needles1	
398	3.1416	355.0	20000	FALSE	8104857	2.667639824593948e-07	5	0.0016520023345947266	Needles1	
399	3.1416	12458.0	20000	FALSE	248823	3.614219859837675e-06	5	0.07369637489318848	Needles1	
400	3.14159	11005.0	50000	FALSE	5683235	2.667639824593948e-07	6	0.05999422073364258	Needles1	
401	3.14159	47914.0	50000	FALSE	4361442	2.335690840737925e-08	6	0.25259923934936523	Needles1	
402	3.14159	6390.0	50000	FALSE	1400510	2.667639824593948e-07	6	0.0345759391784668	Needles1	
403	3.14159	1420.0	50000	FALSE	4871327	2.667639824593948e-07	6	0.007653713226318359	Needles1	
404	3.14159	13490.0	50000	FALSE	4689296	2.667639824593948e-07	6	0.08030319213867188	Needles1	
405	3.14159	20945.0	50000	FALSE	3541069	2.667639824593948e-07	6	0.1481022834777832	Needles1	
406	3.14159	1775.0	50000	FALSE	9758498	2.667639824593948e-07	6	0.008478403091430664	Needles1	
407	3.14159	2130.0	50000	FALSE	1109198	2.667639824593948e-07	6	0.016791820526123047	Needles1	
408	3.14159	34790.0	50000	FALSE	4043660	2.667639824593948e-07	6	0.2758619785308838	Needles1	
409	3.14159	1065.0	50000	FALSE	5454747	2.667639824593948e-07	6	0.006247282028198242	Needles1	
410	3.14159	12070.0	50000	FALSE	2871687	2.667639824593948e-07	6	0.11342096328735352	Needles1	
411	3.14159	8520.0	50000	FALSE	7945499	2.667639824593948e-07	6	0.0516049861907959	Needles1	
412	3.14159	37963.0	50000	FALSE	2335568	4.655727874336435e-07	6	0.26096272468566895	Needles1	
413	3.14159	12425.0	50000	FALSE	3253466	2.667639824593948e-07	6	0.08111000061035156	Needles1	
414	3.14159	2840.0	50000	FALSE	6625029	2.667639824593948e-07	6	0.027354001998901367	Needles1	
415	3.14159	2485.0	50000	FALSE	4798345	2.667639824593948e-07	6	0.020576953887939453	Needles1	
416	3.14159	6390.0	50000	FALSE	7860666	2.667639824593948e-07	6	0.05264687538146973	Needles1	
417	3.14159	1775.0	50000	FALSE	1896058	2.667639824593948e-07	6	0.011715173721313477	Needles1	
418	3.14159	37275.0	50000	FALSE	6471680	2.667639824593948e-07	6	0.23311591148376465	Needles1	
419	3.14159	20934.0	50000	FALSE	9701479	3.972682471875544e-07	6	0.12910914421081543	Needles1	
420	3.14159	12780.0	50000	FALSE	8951345	2.667639824593948e-07	6	0.07423210144042969	Needles1	
421	3.14159	37253.0	50000	FALSE	3745186	4.795302936955181e-07	6	0.3377237319946289	Needles1	
422	3.14159	35844.0	50000	FALSE	6695132	1.210513262961399e-07	6	0.1937551498413086	Needles1	
423	3.14159	355.0	50000	FALSE	9741470	2.667639824593948e-07	6	0.0016770362854003906	Needles1	
424	3.14159	39050.0	50000	FALSE	9438548	2.667639824593948e-07	6	0.20579290390014648	Needles1	
425	3.14159	6390.0	50000	FALSE	3021726	2.667639824593948e-07	6	0.037628889083862305	Needles1	
426	3.14159	2130.0	50000	FALSE	7131181	2.667639824593948e-07	6	0.012495040893554688	Needles1	
427	3.14159	1065.0	50000	FALSE	7411846	2.667639824593948e-07	6	0.005686044692993164	Needles1	
428	3.14159	16330.0	50000	FALSE	932481	2.667639824593948e-07	6	0.0887758731842041	Needles1	
429	3.14159	710.0	50000	FALSE	2736680	2.667639824593948e-07	6	0.005519866943359375	Needles1	
430	3.14159	355.0	50000	FALSE	7151764	2.667639824593948e-07	6	0.0017871856689453125	Needles1	
431	3.14159	4970.0	50000	FALSE	4495888	2.667639824593948e-07	6	0.024026155471801758	Needles1	
432	3.14159	6745.0	50000	FALSE	1349197	2.667639824593948e-07	6	0.03708600997924805	Needles1	
433	3.14159	1420.0	50000	FALSE	3509389	2.667639824593948e-07	6	0.007205009460449219	Needles1	
434	3.14159	3550.0	50000	FALSE	8241179	2.667639824593948e-07	6	0.019598722457885742	Needles1	
435	3.14159	355.0	50000	FALSE	7652379	2.667639824593948e-07	6	0.0019440650939941406	Needles1	
436	3.14159	47570.0	50000	FALSE	8178404	2.667639824593948e-07	6	0.2443687915802002	Needles1	
437	3.14159	2840.0	50000	FALSE	6673801	2.667639824593948e-07	6	0.017222881317138672	Needles1	
438	3.14159	10650.0	50000	FALSE	9501347	2.667639824593948e-07	6	0.0577242374420166	Needles1	
439	3.14159	17395.0	50000	FALSE	368980	2.667639824593948e-07	6	0.09567904472351074	Needles1	
440	3.14159	33004.0	50000	FALSE	3739206	1.5442289713618607e-07	6	0.17014002799987793	Needles1	
441	3.14159	6390.0	50000	FALSE	1701509	2.667639824593948e-07	6	0.03292489051818848	Needles1	
442	3.14159	710.0	50000	FALSE	889676	2.667639824593948e-07	6	0.003451108932495117	Needles1	
443	3.14159	18815.0	50000	FALSE	2590254	2.667639824593948e-07	6	0.10377097129821777	Needles1	
444	3.14159	6745.0	50000	FALSE	9557217	2.667639824593948e-07	6	0.037831783294677734	Needles1	
445	3.14159	44375.0	50000	FALSE	7074411	2.667639824593948e-07	6	0.23720884323120117	Needles1	
446	3.14159	19514.0	50000	FALSE	345233	4.4558871215016893e-07	6	0.10480403900146484	Needles1	
447	3.14159	2840.0	50000	FALSE	5761532	2.667639824593948e-07	6	0.016104936599731445	Needles1	
448	3.14159	15620.0	50000	FALSE	5977014	2.667639824593948e-07	6	0.08493375778198242	Needles1	
449	3.14159	19170.0	50000	FALSE	6071744	2.667639824593948e-07	6	0.10497403144836426	Needles1	
450	3.14159	39394.0	50000	FALSE	5143081	8.610325830105126e-08	6	0.20940589904785156	Needles1	
451	3.14159	8875.0	50000	FALSE	3494036	2.667639824593948e-07	6	0.0474240779876709	Needles1	
452	3.14159	1775.0	50000	FALSE	9601470	2.667639824593948e-07	6	0.008622884750366211	Needles1	
453	3.14159	355.0	50000	FALSE	9603111	2.667639824593948e-07	6	0.0016193389892578125	Needles1	
454	3.14159	28045.0	50000	FALSE	4170676	2.667639824593948e-07	6	0.15062189102172852	Needles1	
455	3.14159	710.0	50000	FALSE	2859368	2.667639824593948e-07	6	0.0039539337158203125	Needles1	
456	3.14159	47215.0	50000	FALSE	407340	2.667639824593948e-07	6	0.271136999130249	Needles1	
457	3.14159	355.0	50000	FALSE	8821205	2.667639824593948e-07	6	0.001936197280883789	Needles1	
458	3.14159	28045.0	50000	FALSE	4627462	2.667639824593948e-07	6	0.1488208770751953	Needles1	
459	3.14159	7100.0	50000	FALSE	7291178	2.667639824593948e-07	6	0.03907322883605957	Needles1	
460	3.14159	22720.0	50000	FALSE	4110227	2.667639824593948e-07	6	0.12788105010986328	Needles1	
461	3.14159	20934.0	50000	FALSE	7595378	3.972682471875544e-07	6	0.1140589714050293	Needles1	
462	3.14159	1065.0	50000	FALSE	5645027	2.667639824593948e-07	6	0.0048961639404296875	Needles1	
463	3.14159	355.0	50000	FALSE	9328436	2.667639824593948e-07	6	0.0017211437225341797	Needles1	
464	3.14159	12780.0	50000	FALSE	9702296	2.667639824593948e-07	6	0.06806707382202148	Needles1	
465	3.14159	1420.0	50000	FALSE	4899844	2.667639824593948e-07	6	0.0077588558197021484	Needles1	
466	3.14159	35855.0	50000	FALSE	1223361	2.667639824593948e-07	6	0.19951391220092773	Needles1	
467	3.14159	1420.0	50000	FALSE	4459280	2.667639824593948e-07	6	0.007156848907470703	Needles1	
468	3.14159	19159.0	50000	FALSE	9357183	4.587879995909816e-07	6	0.10532093048095703	Needles1	
469	3.14159	15620.0	50000	FALSE	867633	2.667639824593948e-07	6	0.0833590030670166	Needles1	
470	3.14159	1775.0	50000	FALSE	8149070	2.667639824593948e-07	6	0.012472867965698242	Needles1	
471	3.14159	26614.0	50000	FALSE	5599162	2.555495113298889e-07	6	0.14186596870422363	Needles1	
472	3.14159	9940.0	50000	FALSE	7173494	2.667639824593948e-07	6	0.04796600341796875	Needles1	
473	3.14159	1420.0	50000	FALSE	1811717	2.667639824593948e-07	6	0.010392189025878906	Needles1	
474	3.14159	12070.0	50000	FALSE	3596696	2.667639824593948e-07	6	0.06372618675231934	Needles1	
475	3.14159	6745.0	50000	FALSE	265294	2.667639824593948e-07	6	0.03801679611206055	Needles1	
476	3.14159	1065.0	50000	FALSE	9326032	2.667639824593948e-07	6	0.006227970123291016	Needles1	
477	3.14159	15265.0	50000	FALSE	2476858	2.667639824593948e-07	6	0.08626198768615723	Needles1	
478	3.14159	26270.0	50000	FALSE	7413981	2.667639824593948e-07	6	0.13536715507507324	Needles1	
479	3.14159	7455.0	50000	FALSE	3476669	2.667639824593948e-07	6	0.03752613067626953	Needles1	
480	3.14159	1065.0	50000	FALSE	4375545	2.667639824593948e-07	6	0.0052509307861328125	Needles1	
481	3.14159	2130.0	50000	FALSE	3610579	2.667639824593948e-07	6	0.011410951614379883	Needles1	
482	3.14159	2130.0	50000	FALSE	2145995	2.667639824593948e-07	6	0.012868165969848633	Needles1	
483	3.14159	19159.0	50000	FALSE	1257994	4.587879995909816e-07	6	0.10161685943603516	Needles1	
484	3.14159	1420.0	50000	FALSE	5788376	2.667639824593948e-07	6	0.00705409049987793	Needles1	
485	3.14159	8165.0	50000	FALSE	1551278	2.667639824593948e-07	6	0.044036865234375	Needles1	
486	3.14159	4260.0	50000	FALSE	3372930	2.667639824593948e-07	6	0.020159006118774414	Needles1	
487	3.14159	22010.0	50000	FALSE	636053	2.667639824593948e-07	6	0.11743283271789551	Needles1	
488	3.14159	38695.0	50000	FALSE	2791679	2.667639824593948e-07	6	0.20020413398742676	Needles1	
489	3.14159	355.0	50000	FALSE	2227533	2.667639824593948e-07	6	0.0019440650939941406	Needles1	
490	3.14159	1065.0	50000	FALSE	6978884	2.667639824593948e-07	6	0.006515026092529297	Needles1	
491	3.14159	30519.0	50000	FALSE	1728664	1.8871790175012393e-07	6	0.15641212463378906	Needles1	
492	3.14159	43665.0	50000	FALSE	527487	2.667639824593948e-07	6	0.24011707305908203	Needles1	
493	3.14159	4970.0	50000	FALSE	41714	2.667639824593948e-07	6	0.026047945022583008	Needles1	
494	3.14159	40115.0	50000	FALSE	1775816	2.667639824593948e-07	6	0.21391892433166504	Needles1	
495	3.14159	5680.0	50000	FALSE	2711487	2.667639824593948e-07	6	0.028031110763549805	Needles1	
496	3.14159	7810.0	50000	FALSE	623811	2.667639824593948e-07	6	0.045149803161621094	Needles1	
497	3.14159	36199.0	50000	FALSE	644235	1.1724806059376647e-07	6	0.20158982276916504	Needles1	
498	3.14159	7810.0	50000	FALSE	458455	2.667639824593948e-07	6	0.04143691062927246	Needles1	
499	3.14159	3550.0	50000	FALSE	7823193	2.667639824593948e-07	6	0.016787052154541016	Needles1	
500	3.141593	49334.0	100000	FALSE	4791217	1.5006244691306847e-08	7	0.2641432285308838	Needles1	
501	3.141593	62114.0	100000	FALSE	8400332	4.296817701643363e-08	7	0.34966492652893066	Needles1	
502	3.141593	58564.0	100000	FALSE	1543124	2.940224863579033e-08	7	0.3163437843322754	Needles1	
503	3.141593	53239.0	100000	FALSE	1890919	5.661172863824504e-09	7	0.2708461284637451	Needles1	
504	3.141593	95118.0	100000	FALSE	7936932	2.5522489899287848e-08	7	0.49738097190856934	Needles1	
505	3.141593	45784.0	100000	FALSE	8808715	3.685414373677531e-08	7	0.22603797912597656	Needles1	
506	3.141593	54659.0	100000	FALSE	2693519	1.244442815462321e-08	7	0.2686934471130371	Needles1	
507	3.141593	63889.0	100000	FALSE	9469586	4.918579721291394e-08	7	0.32776784896850586	Needles1	
508	3.141593	44719.0	100000	FALSE	182780	4.408492415564069e-08	7	0.22389602661132812	Needles1	
509	3.141593	60339.0	100000	FALSE	9297470	3.6384748103301945e-08	7	0.3004732131958008	Needles1	
510	3.141593	45429.0	100000	FALSE	4077659	3.922673474932026e-08	7	0.23296809196472168	Needles1	
511	3.141593	90148.0	100000	FALSE	253282	4.1636698089320134e-08	7	0.47203493118286133	Needles1	
512	3.141593	44364.0	100000	FALSE	4116824	4.657233176885711e-08	7	0.23708176612854004	Needles1	
513	3.141593	46494.0	100000	FALSE	8523693	3.2217656542599116e-08	7	0.23546409606933594	Needles1	
514	3.141593	49689.0	100000	FALSE	72975	1.2993154996365774e-08	7	0.2644650936126709	Needles1	
515	3.141593	61049.0	100000	FALSE	1748581	3.906405865450324e-08	7	0.3406708240509033	Needles1	
516	3.141593	88018.0	100000	FALSE	4810712	4.909986905943242e-08	7	0.45131611824035645	Needles1	
517	3.141593	44364.0	100000	FALSE	9018387	4.657233176885711e-08	7	0.23485994338989258	Needles1	
518	3.141593	62824.0	100000	FALSE	4645312	4.5497385858794814e-08	7	0.32206010818481445	Needles1	
519	3.141593	50754.0	100000	FALSE	822904	7.122852530017099e-09	7	0.2595491409301758	Needles1	
520	3.141593	48979.0	100000	FALSE	329930	1.7048516376405587e-08	7	0.25147080421447754	Needles1	
521	3.141593	59984.0	100000	FALSE	6248525	3.502130763166633e-08	7	0.3137547969818115	Needles1	
522	3.141593	61759.0	100000	FALSE	932072	4.168176515051414e-08	7	0.3174588680267334	Needles1	
523	3.141593	96183.0	100000	FALSE	9261204	2.2286106737823275e-08	7	0.5075619220733643	Needles1	
524	3.141593	48624.0	100000	FALSE	1417771	1.912060909603497e-08	7	0.2562718391418457	Needles1	
525	3.141593	50399.0	100000	FALSE	1015218	9.052053773217494e-09	7	0.25978994369506836	Needles1	
526	3.141593	50754.0	100000	FALSE	7460177	7.122852530017099e-09	7	0.2643001079559326	Needles1	
527	3.141593	56079.0	100000	FALSE	8610732	1.888416045758845e-08	7	0.2857201099395752	Needles1	
528	3.141593	61049.0	100000	FALSE	847336	3.906405865450324e-08	7	0.3224048614501953	Needles1	
529	3.141593	52884.0	100000	FALSE	9988628	3.908440682209857e-09	7	0.2641870975494385	Needles1	
530	3.141593	94763.0	100000	FALSE	417436	2.6617450021859668e-08	7	0.49091601371765137	Needles1	
531	3.141593	88373.0	100000	FALSE	7359182	4.783102403038697e-08	7	0.46126890182495117	Needles1	
532	3.141593	88373.0	100000	FALSE	2587224	4.783102403038697e-08	7	0.4606771469116211	Needles1	
533	3.141593	44364.0	100000	FALSE	6814668	4.657233176885711e-08	7	0.22805094718933105	Needles1	
534	3.141593	46494.0	100000	FALSE	9817484	3.2217656542599116e-08	7	0.25850415229797363	Needles1	
535	3.141593	57854.0	100000	FALSE	4130273	2.648928099091563e-08	7	0.2882990837097168	Needles1	
536	3.141593	60339.0	100000	FALSE	342070	3.6384748103301945e-08	7	0.3336639404296875	Needles1	
537	3.141593	63534.0	100000	FALSE	8756434	4.7970066141544976e-08	7	0.35695910453796387	Needles1	
538	3.141593	62469.0	100000	FALSE	3798287	4.4239968133297225e-08	7	0.3310818672180176	Needles1	
539	3.141593	47914.0	100000	FALSE	4592122	2.335690840737925e-08	7	0.25534892082214355	Needles1	
540	3.141593	55724.0	100000	FALSE	3426299	1.7304996546840812e-08	7	0.30238795280456543	Needles1	
541	3.141593	53239.0	100000	FALSE	2856724	5.661172863824504e-09	7	0.27263426780700684	Needles1	
542	3.141593	45074.0	100000	FALSE	5572070	4.1636698089320134e-08	7	0.23499488830566406	Needles1	
543	3.141593	53949.0	100000	FALSE	3380771	9.097436137750492e-09	7	0.275068998336792	Needles1	
544	3.141593	96538.0	100000	FALSE	7341237	2.122318054631478e-08	7	0.5321218967437744	Needles1	
